"","service_point_sn","id.x","min_5_flow","date","MinCons_60"
"660","3004479721",49,10,2017-01-19,10
"661","3004479721",49,10,2017-01-20,10
"662","3004479721",49,10,2017-01-21,10
"663","3004479721",49,10,2017-01-22,10
"664","3004479721",49,10,2017-01-23,11
"665","3004479721",49,10,2017-01-24,10
"666","3004479721",49,10,2017-01-25,10
"667","3004479721",49,10,2017-01-26,8
"668","3004479721",49,5,2017-01-27,6
"669","3004479721",49,6,2017-01-28,6
"670","3004479721",49,6,2017-01-29,6
"671","3004479721",49,6,2017-01-30,7
"672","3004479721",49,4,2017-01-31,4
"673","3004479721",49,4,2017-02-01,4
"674","3004479721",49,4,2017-02-02,5
"675","3004479721",49,5,2017-02-03,5
"676","3004479721",49,4,2017-02-04,10
"677","3004479721",49,10,2017-02-05,11
"678","3004479721",49,10,2017-02-06,10
"679","3004479721",49,10,2017-02-08,11
"680","3004479721",49,4,2017-02-09,4
"681","3004479721",49,0,2017-02-10,3
"682","3004479721",49,1,2017-02-11,3
"683","3004479721",49,0,2017-02-12,4
"684","3004479721",49,0,2017-02-16,4
"685","3004479721",49,0,2017-04-14,2
"686","3004479721",49,0,2017-12-25,6
"687","3004479721",49,6,2017-12-26,6
"688","3004479975",50,0,2016-06-29,1
"689","3004479975",50,5,2016-08-17,5
"690","3004479975",50,5,2016-08-18,5
"691","3004479975",50,4,2016-08-25,4
"692","3004479975",50,2,2016-08-26,4
"693","3004479975",50,2,2016-08-27,4
"694","3004479975",50,4,2016-08-28,3
"695","3004479975",50,4,2016-08-29,3
"696","3004479975",50,2,2016-08-30,3
"697","3004479975",50,4,2016-09-01,4
"698","3004479975",50,4,2016-09-03,4
"699","3004479975",50,2,2016-09-04,3
"700","3004479975",50,2,2016-09-05,3
"701","3004479975",50,2,2016-09-12,3
"702","3004479975",50,2,2016-09-07,4
"703","3004479975",50,2,2016-09-13,3
"704","3004479975",50,2,2016-09-14,3
"705","3004479975",50,2,2016-09-20,3
"706","3004479975",50,2,2016-09-21,3
"707","3004479975",50,2,2016-09-23,4
"708","3004479975",50,2,2016-10-01,3
"709","3004479975",50,4,2016-10-02,3
"710","3004479975",50,2,2016-10-05,3
"711","3004479975",50,2,2016-10-06,3
"712","3004479975",50,2,2016-10-07,4
"713","3004479975",50,2,2016-10-08,3
"714","3004479975",50,2,2016-10-09,3
"715","3004479975",50,4,2016-10-10,3
"716","3004479975",50,2,2016-10-11,3
"717","3004479975",50,2,2016-10-12,4
"718","3004479975",50,0,2016-10-23,2
"719","3004479975",50,1,2016-10-30,2
"720","3004479975",50,1,2016-10-31,2
"721","3004479975",50,1,2016-11-01,2
"722","3004479975",50,1,2016-11-02,2
"723","3004479975",50,1,2016-11-05,2
"724","3004479975",50,1,2016-11-06,2
"725","3004479975",50,1,2016-11-12,2
"726","3004479975",50,1,2016-11-13,3
"727","3004479975",50,2,2016-11-14,2
"728","3004479975",50,1,2016-11-15,6
"729","3004479975",50,2,2016-11-16,2
"730","3004479975",50,2,2016-11-18,3
"731","3004479975",50,2,2016-11-19,3
"732","3004479975",50,2,2016-11-20,3
"733","3004479975",50,2,2016-11-21,3
"734","3004479975",50,2,2016-11-22,3
"735","3004479975",50,2,2016-11-23,4
"736","3004479975",50,2,2016-11-24,3
"737","3004479975",50,2,2016-11-25,3
"738","3004479975",50,2,2016-11-26,3
"739","3004479975",50,2,2016-11-27,3
"740","3004479975",50,2,2016-11-28,3
"741","3004479975",50,2,2016-11-29,3
"742","3004479975",50,2,2016-11-30,8
"743","3004479975",50,0,2016-12-01,3
"744","3004479975",50,0,2016-12-02,3
"745","3004479975",50,1,2016-12-03,2
"746","3004479975",50,1,2016-12-04,2
"747","3004479975",50,1,2016-12-05,2
"748","3004479975",50,1,2016-12-06,2
"749","3004479975",50,2,2016-12-07,3
"750","3004479975",50,2,2016-12-08,3
"751","3004479975",50,2,2016-12-09,3
"752","3004479975",50,2,2016-12-10,3
"753","3004479975",50,0,2016-12-24,2
"754","3004479975",50,0,2017-01-02,1
"755","3004479975",50,0,2017-01-04,1
"756","3004479975",50,0,2017-01-07,2
"757","3004480290",51,0,2017-06-02,6
"758","3004480290",51,0,2017-11-19,5
"759","3004480290",51,5,2017-11-20,11
"760","3004478784",52,146,2016-03-09,151
"761","3004478784",52,127,2016-03-11,130
"762","3004478784",52,137,2016-03-14,141
"763","3004478784",52,133,2016-03-15,138
"764","3004478784",52,139,2016-03-16,142
"765","3004478784",52,16,2016-03-17,21
"766","3004478784",52,0,2016-03-19,13
"767","3004478784",52,16,2016-03-20,18
"768","3004478784",52,17,2016-03-21,19
"769","3004478784",52,14,2016-03-22,15
"770","3004478784",52,14,2016-03-23,18
"771","3004478784",52,17,2016-03-24,19
"772","3004478784",52,18,2016-03-25,19
"773","3004478784",52,16,2016-03-26,17
"774","3004478784",52,17,2016-03-27,17
"775","3004478784",52,14,2016-03-28,15
"776","3004478784",52,14,2016-03-29,14
"777","3004478784",52,14,2016-03-30,19
"778","3004478784",52,14,2016-03-31,15
"779","3004478784",52,16,2016-04-02,17
"780","3004478784",52,17,2016-04-05,19
"781","3004478784",52,18,2016-04-06,21
"782","3004478784",52,16,2016-04-08,16
"783","3004478784",52,14,2016-04-09,14
"784","3004478784",52,17,2016-04-11,19
"785","3004478784",52,17,2016-04-12,18
"786","3004478784",52,18,2016-04-13,18
"787","3004478784",52,19,2016-04-14,19
"788","3004478784",52,19,2016-04-15,22
"789","3004478784",52,18,2016-04-16,20
"790","3004478784",52,52,2016-04-17,62
"791","3004478784",52,58,2016-04-18,59
"792","3004478784",52,58,2016-04-18,59
"793","3004478784",52,59,2016-04-19,23
"794","3004478784",52,20,2016-04-20,63
"795","3004478784",52,50,2016-04-21,63
"796","3004478784",52,0,2016-04-22,1
"797","3004478784",52,0,2016-06-17,1
"798","3004478784",52,0,2016-06-19,1
"799","3004478784",52,1,2016-06-23,2
"800","3004478784",52,0,2016-06-26,2
"801","3004478784",52,0,2016-06-27,1
"802","3004478784",52,0,2016-07-31,2
"803","3004478784",52,0,2016-08-08,2
"804","3004478784",52,0,2016-08-29,2
"805","3004478784",52,0,2016-09-18,2
"806","3004478784",52,0,2016-10-14,1
"807","3004478784",52,0,2017-01-01,1
"808","3004478784",52,0,2017-01-27,2
"809","3004478784",52,0,2017-04-01,1
"810","3004478784",52,0,2017-04-08,1
"811","3004478784",52,1,2017-04-11,2
"812","3004478784",52,0,2017-04-14,1
"813","3004478784",52,0,2017-04-16,1
"814","3004478784",52,0,2017-04-17,1
"815","3004478784",52,0,2017-04-18,1
"816","3004478784",52,1,2017-04-19,2
"817","3004478784",52,0,2017-06-10,1
"818","3004478784",52,0,2017-06-17,1
"819","3004478784",52,0,2017-06-22,1
"820","3004478784",52,0,2017-06-29,1
"821","3004478784",52,0,2017-07-01,1
"822","3004478784",52,0,2017-07-02,1
"823","3004478784",52,0,2017-07-03,1
"824","3004478784",52,0,2017-07-04,1
"825","3004478784",52,0,2017-07-06,1
"826","3004478784",52,1,2017-07-07,1
"827","3004478784",52,1,2017-07-09,3
"828","3004478784",52,0,2017-07-10,1
"829","3004478784",52,0,2017-07-11,1
"830","3004478784",52,0,2017-07-12,1
"831","3004478784",52,1,2017-07-13,1
"832","3004478784",52,0,2017-07-14,1
"833","3004478784",52,1,2017-07-15,1
"834","3004478784",52,1,2017-07-16,1
"835","3004478784",52,0,2017-07-17,1
"836","3004478784",52,0,2017-07-23,1
"837","3004478784",52,1,2017-07-24,1
"838","3004478784",52,1,2017-07-25,2
"839","3004478784",52,1,2017-07-28,1
"840","3004478784",52,0,2017-07-29,1
"841","3004478784",52,0,2017-08-06,1
"842","3004478784",52,0,2017-08-07,1
"843","3004478784",52,0,2017-08-08,1
"844","3004478784",52,0,2017-08-09,1
"845","3004478784",52,0,2017-08-11,1
"846","3004478784",52,0,2017-08-12,1
"847","3004478784",52,0,2017-08-13,1
"848","3004478784",52,0,2017-08-14,1
"849","3004478784",52,0,2017-08-26,1
"850","3004478784",52,0,2017-08-31,1
"851","3004478784",52,0,2017-09-01,1
"852","3004478784",52,0,2017-09-02,1
"853","3004478784",52,0,2017-09-05,1
"854","3004478784",52,0,2017-09-06,1
"855","3004478784",52,0,2017-09-15,1
"856","3004478784",52,0,2017-09-16,1
"857","3004478784",52,0,2017-09-17,2
"858","3004478784",52,0,2017-09-18,1
"859","3004478784",52,0,2017-09-20,1
"860","3004478784",52,0,2017-09-28,2
"861","3004478784",52,0,2017-10-01,1
"862","3004478784",52,0,2017-10-05,1
"863","3004478784",52,0,2017-10-09,3
"864","3004478784",52,0,2017-10-13,1
"865","3004478784",52,0,2017-10-14,1
"866","3004478784",52,0,2017-10-15,1
"867","3004478784",52,0,2017-10-16,1
"868","3004478784",52,0,2017-10-22,1
"869","3004478784",52,0,2017-10-25,2
"870","3004478784",52,0,2017-10-26,2
"871","3004478784",52,0,2017-10-27,1
"872","3004478784",52,0,2017-11-09,1
"873","3004478784",52,1,2017-11-10,1
"874","3004478784",52,0,2017-11-11,1
"875","3004478784",52,0,2017-11-12,1
"876","3004478784",52,1,2017-11-13,2
"877","3004478784",52,1,2017-11-14,2
"878","3004478784",52,1,2017-11-15,2
"879","3004478784",52,2,2017-11-16,2
"880","3004478784",52,0,2017-11-23,1
"881","3004478784",52,0,2017-11-24,1
"882","3004478784",52,1,2017-11-25,1
"883","3004478784",52,1,2017-11-26,2
"884","3004478784",52,1,2017-11-27,2
"885","3004478784",52,2,2017-11-28,2
"886","3004478784",52,1,2017-11-29,2
"887","3004478784",52,2,2017-11-30,2
"888","3004478784",52,2,2017-12-01,3
"889","3004478784",52,2,2017-12-02,3
"890","3004478784",52,0,2017-12-05,3
"891","3004479045",53,0,2016-09-16,1
"892","3004479045",53,0,2017-10-21,1
"893","3004479045",53,0,2018-02-09,1
"894","3004479045",53,0,2018-02-14,1
"895","3004479342",54,0,2016-03-16,5
"896","3004479342",54,0,2016-03-24,7
"897","3004479342",54,1,2016-03-29,5
"898","3004479342",54,0,2016-03-30,1
"899","3004479342",54,0,2016-03-31,2
"900","3004479342",54,1,2016-04-01,3
"901","3004479342",54,0,2016-04-12,1
"902","3004479342",54,0,2016-04-24,1
"903","3004479342",54,0,2016-04-28,6
"904","3004479342",54,0,2016-05-01,1
"905","3004479342",54,0,2016-05-04,1
"906","3004479342",54,0,2016-05-05,2
"907","3004479342",54,0,2016-05-09,1
"908","3004479342",54,0,2016-05-13,3
"909","3004479342",54,0,2016-05-19,2
"910","3004479342",54,0,2016-05-22,7
"911","3004479342",54,0,2016-05-24,2
"912","3004479342",54,0,2016-05-26,2
"913","3004479342",54,0,2016-05-30,2
"914","3004479342",54,0,2016-06-13,1
"915","3004479342",54,0,2016-06-27,1
"916","3004479342",54,0,2016-07-07,1
"917","3004479342",54,0,2016-07-23,1
"918","3004479342",54,0,2016-07-24,2
"919","3004479342",54,0,2016-07-26,2
"920","3004479342",54,0,2016-07-28,3
"921","3004479342",54,1,2016-07-29,2
"922","3004479342",54,1,2016-07-31,6
"923","3004479342",54,0,2016-08-08,1
"924","3004479342",54,0,2016-08-17,1
"925","3004479342",54,1,2016-08-21,2
"926","3004479342",54,0,2016-09-01,1
"927","3004479342",54,1,2016-09-02,1
"928","3004479342",54,2,2016-09-06,5
"929","3004479342",54,1,2016-09-09,1
"930","3004479342",54,1,2016-09-07,9
"931","3004479342",54,0,2016-09-13,3
"932","3004479342",54,0,2016-09-14,1
"933","3004479342",54,1,2016-09-20,2
"934","3004479342",54,0,2016-09-23,1
"935","3004479342",54,0,2016-10-02,1
"936","3004479342",54,0,2016-10-03,3
"937","3004479342",54,0,2016-10-04,2
"938","3004479342",54,1,2016-10-05,2
"939","3004479342",54,0,2016-10-06,2
"940","3004479342",54,0,2016-10-08,2
"941","3004479342",54,0,2016-10-10,5
"942","3004479342",54,0,2016-10-12,1
"943","3004479342",54,0,2016-10-13,2
"944","3004479342",54,0,2016-10-15,5
"945","3004479342",54,2,2016-10-16,16
"946","3004479342",54,7,2016-10-17,11
"947","3004479342",54,0,2016-10-21,2
"948","3004479342",54,0,2016-10-22,2
"949","3004479342",54,1,2016-10-23,2
"950","3004479342",54,0,2016-10-28,1
"951","3004479342",54,0,2016-10-29,1
"952","3004479342",54,0,2016-10-30,2
"953","3004479342",54,0,2016-10-31,1
"954","3004479342",54,0,2016-11-01,2
"955","3004479342",54,1,2016-11-02,3
"956","3004479342",54,0,2016-11-03,1
"957","3004479342",54,0,2016-11-06,3
"958","3004479342",54,0,2016-11-10,2
"959","3004479342",54,1,2016-11-14,8
"960","3004479342",54,2,2016-11-15,10
"961","3004479342",54,1,2016-11-16,22
"962","3004479342",54,2,2016-11-17,3
"963","3004479342",54,1,2016-11-18,4
"964","3004479342",54,0,2016-11-19,1
"965","3004479342",54,0,2016-11-20,1
"966","3004479342",54,0,2016-11-21,1
"967","3004479342",54,0,2016-11-22,1
"968","3004479342",54,0,2016-11-24,2
"969","3004479342",54,0,2016-11-25,2
"970","3004479342",54,0,2016-11-26,2
"971","3004479342",54,0,2016-11-27,1
"972","3004479342",54,1,2016-11-28,1
"973","3004479342",54,0,2016-11-29,1
"974","3004479342",54,0,2016-11-30,1
"975","3004479342",54,1,2016-12-01,2
"976","3004479342",54,1,2016-12-02,2
"977","3004479342",54,1,2016-12-03,2
"978","3004479342",54,0,2016-12-04,1
"979","3004479342",54,1,2016-12-05,3
"980","3004479342",54,0,2016-12-07,1
"981","3004479342",54,1,2016-12-08,2
"982","3004479342",54,1,2016-12-10,8
"983","3004479342",54,4,2016-12-11,8
"984","3004479342",54,0,2016-12-12,1
"985","3004479342",54,2,2016-12-13,3
"986","3004479342",54,1,2016-12-14,3
"987","3004479342",54,0,2016-12-15,3
"988","3004479342",54,1,2016-12-16,24
"989","3004479342",54,20,2016-12-17,16
"990","3004479342",54,13,2016-12-18,13
"991","3004479342",54,10,2016-12-19,8
"992","3004479342",54,6,2016-12-20,7
"993","3004479342",54,7,2016-12-21,11
"994","3004479342",54,10,2016-12-22,7
"995","3004479342",54,6,2016-12-23,7
"996","3004479342",54,8,2016-12-24,9
"997","3004479342",54,6,2016-12-25,5
"998","3004479342",54,4,2016-12-26,4
"999","3004479342",54,4,2016-12-27,7
"1000","3004479342",54,6,2016-12-28,7
"1001","3004479342",54,5,2016-12-29,6
"1002","3004479342",54,5,2016-12-30,5
"1003","3004479342",54,2,2016-12-31,4
"1004","3004479342",54,1,2017-01-01,2
"1005","3004479342",54,1,2017-01-02,3
"1006","3004479342",54,2,2017-01-03,3
"1007","3004479342",54,1,2017-01-04,9
"1008","3004479342",54,1,2017-01-05,1
"1009","3004479342",54,1,2017-01-06,2
"1010","3004479342",54,1,2017-01-07,2
"1011","3004479342",54,1,2017-01-08,2
"1012","3004479342",54,1,2017-01-09,2
"1013","3004479342",54,1,2017-01-13,2
"1014","3004479342",54,1,2017-01-14,4
"1015","3004479342",54,7,2017-01-15,8
"1016","3004479342",54,2,2017-01-16,2
"1017","3004479342",54,1,2017-01-17,4
"1018","3004479342",54,2,2017-01-18,2
"1019","3004479342",54,2,2017-01-19,3
"1020","3004479342",54,2,2017-01-20,5
"1021","3004479342",54,1,2017-01-21,3
"1022","3004479342",54,2,2017-01-22,4
"1023","3004479342",54,4,2017-01-23,4
"1024","3004479342",54,2,2017-01-24,24
"1025","3004479342",54,22,2017-01-25,19
"1026","3004479342",54,16,2017-01-26,15
"1027","3004479342",54,12,2017-01-27,11
"1028","3004479342",54,11,2017-01-28,11
"1029","3004479342",54,13,2017-01-29,9
"1030","3004479342",54,10,2017-01-30,16
"1031","3004479342",54,2,2017-01-31,3
"1032","3004479342",54,1,2017-02-02,2
"1033","3004479342",54,1,2017-02-03,4
"1034","3004479342",54,1,2017-02-04,2
"1035","3004479342",54,2,2017-02-05,3
"1036","3004479342",54,2,2017-02-06,2
"1037","3004479342",54,1,2017-02-07,5
"1038","3004479342",54,1,2017-02-08,3
"1039","3004479342",54,1,2017-02-09,3
"1040","3004479342",54,1,2017-02-10,3
"1041","3004479342",54,2,2017-02-11,2
"1042","3004479342",54,2,2017-02-12,4
"1043","3004479342",54,4,2017-02-13,4
"1044","3004479342",54,1,2017-02-14,2
"1045","3004479342",54,2,2017-02-15,3
"1046","3004479342",54,4,2017-02-16,6
"1047","3004479342",54,1,2017-02-17,2
"1048","3004479342",54,1,2017-02-18,4
"1049","3004479342",54,2,2017-02-19,2
"1050","3004479342",54,5,2017-02-20,12
"1051","3004479342",54,2,2017-02-21,3
"1052","3004479342",54,2,2017-02-22,4
"1053","3004479342",54,2,2017-02-23,4
"1054","3004479342",54,2,2017-02-24,4
"1055","3004479342",54,0,2017-02-25,5
"1056","3004479342",54,0,2017-02-26,1
"1057","3004479342",54,0,2017-03-02,2
"1058","3004479342",54,0,2017-03-05,1
"1059","3004479342",54,0,2017-03-10,1
"1060","3004479342",54,0,2017-03-11,1
"1061","3004479342",54,0,2017-03-20,1
"1062","3004479342",54,0,2017-03-19,1
"1063","3004479342",54,0,2017-03-24,2
"1064","3004479342",54,0,2017-03-25,1
"1065","3004479342",54,0,2017-03-26,1
"1066","3004479342",54,0,2017-04-07,1
"1067","3004479342",54,0,2017-04-08,1
"1068","3004479342",54,0,2017-04-09,1
"1069","3004479342",54,0,2017-04-15,1
"1070","3004479342",54,0,2017-04-17,4
"1071","3004479342",54,0,2017-04-18,1
"1072","3004479342",54,0,2017-04-25,2
"1073","3004479342",54,0,2017-04-29,1
"1074","3004479342",54,0,2017-04-30,1
"1075","3004479342",54,0,2017-05-02,1
"1076","3004479342",54,1,2017-05-07,2
"1077","3004479342",54,1,2017-05-08,2
"1078","3004479342",54,1,2017-05-09,2
"1079","3004479342",54,0,2017-05-10,1
"1080","3004479342",54,0,2017-05-12,1
"1081","3004479342",54,1,2017-05-15,3
"1082","3004479342",54,0,2017-05-16,2
"1083","3004479342",54,0,2017-05-17,2
"1084","3004479342",54,0,2017-05-18,1
"1085","3004479342",54,0,2017-05-19,2
"1086","3004479342",54,0,2017-05-23,2
"1087","3004479342",54,0,2017-05-24,1
"1088","3004479342",54,0,2017-05-25,4
"1089","3004479342",54,0,2017-05-26,1
"1090","3004479342",54,0,2017-05-27,1
"1091","3004479342",54,0,2017-05-28,1
"1092","3004479342",54,0,2017-05-29,1
"1093","3004479342",54,1,2017-05-30,3
"1094","3004479342",54,0,2017-05-31,1
"1095","3004479342",54,1,2017-06-01,2
"1096","3004479342",54,1,2017-06-02,1
"1097","3004479342",54,0,2017-06-03,1
"1098","3004479342",54,1,2017-06-06,2
"1099","3004479342",54,0,2017-06-08,1
"1100","3004479342",54,0,2017-06-09,2
"1101","3004479342",54,0,2017-06-11,2
"1102","3004479342",54,0,2017-06-12,1
"1103","3004479342",54,0,2017-06-13,2
"1104","3004479342",54,1,2017-06-14,2
"1105","3004479342",54,1,2017-06-15,2
"1106","3004479342",54,1,2017-06-17,2
"1107","3004479342",54,0,2017-06-18,1
"1108","3004479342",54,1,2017-06-23,2
"1109","3004479342",54,0,2017-06-25,2
"1110","3004479342",54,1,2017-06-26,2
"1111","3004479342",54,1,2017-06-27,2
"1112","3004479342",54,1,2017-06-28,4
"1113","3004479342",54,0,2017-06-29,2
"1114","3004479342",54,0,2017-06-30,2
"1115","3004479342",54,1,2017-07-05,2
"1116","3004479342",54,1,2017-07-06,2
"1117","3004479342",54,0,2017-07-07,1
"1118","3004479342",54,0,2017-07-12,2
"1119","3004479342",54,0,2017-07-14,1
"1120","3004479342",54,0,2017-07-15,1
"1121","3004479342",54,0,2017-07-24,1
"1122","3004479342",54,0,2017-07-25,1
"1123","3004479342",54,0,2017-07-26,1
"1124","3004479342",54,0,2017-07-27,1
"1125","3004479342",54,0,2017-07-29,1
"1126","3004479342",54,1,2017-08-01,1
"1127","3004479342",54,0,2017-08-04,1
"1128","3004479342",54,1,2017-08-05,2
"1129","3004479342",54,0,2017-08-08,1
"1130","3004479342",54,0,2017-08-14,1
"1131","3004479342",54,0,2017-08-17,2
"1132","3004479342",54,1,2017-08-18,1
"1133","3004479342",54,1,2017-08-19,2
"1134","3004479342",54,0,2017-08-25,2
"1135","3004479342",54,0,2017-08-30,2
"1136","3004479342",54,0,2017-09-02,1
"1137","3004479342",54,1,2017-09-05,1
"1138","3004479342",54,0,2017-09-09,2
"1139","3004479342",54,1,2017-09-10,3
"1140","3004479342",54,0,2017-09-12,1
"1141","3004479342",54,0,2017-09-16,1
"1142","3004479342",54,0,2017-09-21,3
"1143","3004479342",54,2,2017-09-26,3
"1144","3004479342",54,1,2017-09-29,2
"1145","3004479342",54,2,2017-10-01,4
"1146","3004479342",54,1,2017-10-05,2
"1147","3004479342",54,1,2017-10-06,2
"1148","3004479342",54,0,2017-10-07,1
"1149","3004479342",54,1,2017-10-09,2
"1150","3004479342",54,1,2017-10-10,1
"1151","3004479342",54,1,2017-10-11,1
"1152","3004479342",54,1,2017-10-14,3
"1153","3004479342",54,1,2017-10-15,1
"1154","3004479342",54,0,2017-10-19,2
"1155","3004479342",54,0,2017-10-23,1
"1156","3004479342",54,1,2017-10-25,2
"1157","3004479342",54,2,2017-10-28,2
"1158","3004479342",54,1,2017-10-31,3
"1159","3004479342",54,0,2017-11-03,2
"1160","3004479342",54,1,2017-11-04,2
"1161","3004479342",54,1,2017-11-06,3
"1162","3004479342",54,1,2017-11-05,2
"1163","3004479342",54,1,2017-11-08,2
"1164","3004479342",54,0,2017-11-11,2
"1165","3004479342",54,1,2017-11-12,1
"1166","3004479342",54,1,2017-11-13,1
"1167","3004479342",54,1,2017-11-14,1
"1168","3004479342",54,1,2017-11-15,2
"1169","3004479342",54,1,2017-11-16,2
"1170","3004479342",54,1,2017-11-17,2
"1171","3004479342",54,1,2017-11-18,3
"1172","3004479342",54,1,2017-11-19,3
"1173","3004479342",54,1,2017-11-20,2
"1174","3004479342",54,2,2017-11-24,4
"1175","3004479342",54,1,2017-11-25,3
"1176","3004479342",54,0,2017-12-08,2
"1177","3004479342",54,0,2018-01-12,2
"1178","3004479342",54,0,2018-01-26,1
"1179","3004478795",58,0,2016-07-25,3
"1180","3004478795",58,0,2016-09-17,5
"1181","3004478795",58,0,2016-11-17,1
"1182","3004478795",58,0,2017-01-31,2
"1183","3004478795",58,0,2017-02-11,1
"1184","3004478795",58,0,2017-03-14,1
"1185","3004478795",58,0,2017-03-27,6
"1186","3004478795",58,0,2017-03-29,1
"1187","3004478795",58,0,2017-04-12,6
"1188","3004478795",58,0,2017-05-11,34
"1189","3004478795",58,31,2017-05-12,29
"1190","3004478795",58,24,2017-05-13,7
"1191","3004478795",58,0,2017-06-28,5
"1192","3004478795",58,0,2017-07-13,4
"1193","3004478795",58,0,2017-07-23,3
"1194","3004478795",58,0,2017-07-25,1
"1195","3004478795",58,0,2017-08-09,1
"1196","3004478795",58,0,2017-08-10,1
"1197","3004478795",58,0,2017-08-13,2
"1198","3004478795",58,0,2017-08-14,2
"1199","3004478795",58,0,2017-08-27,5
"1200","3004478795",58,0,2017-08-30,15
"1201","3004478795",58,0,2017-09-01,7
"1202","3004478795",58,0,2017-09-27,1
"1203","3004478795",58,0,2017-10-09,6
"1204","3004478795",58,0,2017-11-18,15
"1205","3004478795",58,0,2017-11-27,8
